"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
39829,1013,"D.16.W.R. Surface","Stone artefact","AW.OC.48-49.0771","771","","","Mound B. Square","","https://www.flickr.com/photos/25459876@N04/17929442368","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39830,580,"","Baked clay object (used in waving)","AW.OC.48-49.0772","772","","","B","","https://www.flickr.com/photos/25459876@N04/18117362165","A Paull; Jenell Diegor; Denis Antoine"
39830,1012,"","Baked clay objest used in weaving","AW.OC.48-49.0772","772","","Birmingham","Length 7.7cms. AW/48-49","","https://www.flickr.com/photos/25459876@N04/18117362165","A Paull; Jenell Diegor; Denis Antoine"
39830,1013,"","Baked clay object (used in weaving)","AW.OC.48-49.0772","772","","","Length 7.7 cms","","https://www.flickr.com/photos/25459876@N04/18117362165","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39831,580,"Mound B.X.","Broken chalcedony arrowhead","AW.OC.48-49.0773","773","","","","","https://www.flickr.com/photos/25459876@N04/18118391371","A Paull; Jenell Diegor; Denis Antoine"
39831,1012,"Mound B.X.","Broken chalcedony arrowhead","AW.OC.48-49.0773","773","","","AW/48-49","","https://www.flickr.com/photos/25459876@N04/18118391371","A Paull; Jenell Diegor; Denis Antoine"
39831,1013,"","Broken Chalcedony Arrowhead","AW.OC.48-49.0773","773","","","Mound B.X.","","https://www.flickr.com/photos/25459876@N04/18118391371","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39832,580,"Mound B.X.","Chalcedony lunate","AW.OC.48-49.0774","774","","","","","https://www.flickr.com/photos/25459876@N04/18113884682","A Paull; Jenell Diegor; Denis Antoine"
39832,1012,"Mound B.X.","Chalcedony lunate ","AW.OC.48-49.0774","774","","","","","https://www.flickr.com/photos/25459876@N04/18113884682","A Paull; Jenell Diegor; Denis Antoine"
39832,1013,"","Chalcedony lunare","AW.OC.48-49.0774","","","","Mound B. X.","","https://www.flickr.com/photos/25459876@N04/18113884682","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39833,580,"D.12-Y X","Stone artefact","AW.OC.48-49.0775","775","","","B","","https://www.flickr.com/photos/25459876@N04/18117361015","A Paull; Jenell Diegor; Denis Antoine"
39833,1012,"D.12.Y.X","Stone artefact","AW.OC.48-49.0775","775","","Birmingham","AW/48-49","","https://www.flickr.com/photos/25459876@N04/18117361015","A Paull; Jenell Diegor; Denis Antoine"
39833,1013,"D.12-Y.X","Stone artefact","AW.OC.48-49.0775","775","","","","","https://www.flickr.com/photos/25459876@N04/18117361015","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39834,580,"Mound B. - Surface","Carnelion lunate","AW.OC.48-49.0776","776","","","","","https://www.flickr.com/photos/25459876@N04/17929438388","A Paull; Jenell Diegor; Denis Antoine"
39834,1012,"Mound B","Carnelian lunate","AW.OC.48-49.0776","776","","","Found on surface. AW/48-49","","https://www.flickr.com/photos/25459876@N04/17929438388","A Paull; Jenell Diegor; Denis Antoine"
39834,1013,"","Carnelian lunare","AW.OC.48-49.0776","776","","","Mound B. Surface","","https://www.flickr.com/photos/25459876@N04/17929438388","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39835,580,"Mound B.X ","Part of a carnelian ring","AW.OC.48-49.0777","777","","","","","https://www.flickr.com/photos/25459876@N04/17930987799","A Paull; Jenell Diegor; Denis Antoine"
39835,1012,"Around B.X.","Part of a carnelian ring","AW.OC.48-49.0777","777","","","AW/48-49","","https://www.flickr.com/photos/25459876@N04/17930987799","A Paull; Jenell Diegor; Denis Antoine"
39835,1013,"","Part of a carnelion ring","AW.OC.48-49.0777","777","","","Mound B.X.","","https://www.flickr.com/photos/25459876@N04/17930987799","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39836,580,"D.12.X","Stone Artefact","AW.OC.48-49.0778","778","","","","","https://www.flickr.com/photos/25459876@N04/18118388331","A Paull; Jenell Diegor; Denis Antoine"
39836,1012,"D.12.X","Stone artefact","AW.OC.48-49.0778","778","","","AW/48-49","","https://www.flickr.com/photos/25459876@N04/18118388331","A Paull; Jenell Diegor; Denis Antoine"
39836,1013,"D.12.X","Stone artefact","AW.OC.48-49.0778","778","","","","","https://www.flickr.com/photos/25459876@N04/18118388331","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39837,580,"E.12.2 Y. Level I","Bronze Pin","AW.OC.48-49.0779","779","","","B","","https://www.flickr.com/photos/25459876@N04/17494739194","A Paull; Jenell Diegor; Denis Antoine"
39837,1012,"E.13.2.Y. Level I.","Bronze pin","AW.OC.48-49.0779","779","","Birmingham","AW/48-49","","https://www.flickr.com/photos/25459876@N04/17494739194","A Paull; Jenell Diegor; Denis Antoine"
39837,1013,"E.13.2.Y Level I","Bronze Pin","AW.OC.48-49.0779","779","","","","","https://www.flickr.com/photos/25459876@N04/17494739194","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39838,580,"E.13.2.Q","Part of Carnelian Ring","AW.OC.48-49.0780","780","","","","","https://www.flickr.com/photos/25459876@N04/17929638960","A Paull; Jenell Diegor; Denis Antoine"
